Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
7034,170,Philippe Reines,2010-02-10T05:00:00+00:00,am today Ok But saw in briefing that was supposed to take questions at this Council of Americas where did that come from And am committed,am today Ok. But I saw in briefing that I was supposed to take questions at this Council of Americas--where did that come from? And am I committed?,0.5106,positive,0.5,positive,1.0,topic_1,0.08820098607557082,0.8120380891485663,0.09976092477586286
7035,87,Jake Sullivan,2010-02-10T05:00:00+00:00,Pls print Wednesday May AM Fw good articles on the effects of sleep and womens health,"Pls print. H <hrod17@clintonemail.com > Wednesday, May 12, 2010 7:28 AM 'JilotyLC@state.gov' Fw: 2 good articles on the effects of sleep and women's health",0.4939,positive,0.7,positive,1.0,topic_2,0.09703673977044763,0.278138498415524,0.6248247618140284
7036,87,Jake Sullivan,2010-02-10T05:00:00+00:00,am today Why does this keep happening,am today Why does this keep happening?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1869481471168737,0.14716712729537704,0.6658847255877494
7038,87,Jake Sullivan,2010-02-10T05:00:00+00:00,Who was it,Who was it?,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7043,63,Ellen Tauscher,2010-01-31T05:00:00+00:00,PIs add to call list,PIs add to call list.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7219984483187198,0.12895822990972391,0.1490433217715562
7044,81,Huma Abedin,2010-02-10T05:00:00+00:00,Good idea,Good idea.,0.4404,positive,0.7,positive,1.0,topic_2,0.1390018699522284,0.14078888382807686,0.7202092462196946
7045,87,Jake Sullivan,2010-01-31T05:00:00+00:00,Am scheduled to talk him If not could you get callvisit scheduled,"Am I scheduled to talk w him? If not, could you get a call/visit scheduled?",0.0,neutural,0.0,neutural,1.0,topic_1,0.12704998528911274,0.7399424761392885,0.13300753857159878
7047,180,Richard Verma,2010-02-10T05:00:00+00:00,Pls print Friday April AM Fw Hi Sis My name is Roy Spence and love you and,"Pls print. H <hrod17@clintonemail.com> Friday, April 9, 2010 7:42 AM 'JilotyLC@state.gov' Fw: Hi Sis. My name is Roy Spence and I love you and",0.6705,positive,0.5,positive,1.0,topic_1,0.3775922723337451,0.470637723684472,0.15177000398178284
7051,87,Jake Sullivan,2010-01-31T05:00:00+00:00,Id like to set up secure call sometime over the weekend or before leave on Thursday,I'd like to set up a secure call sometime over the weekend or before I leave on Thursday.,0.5719,positive,0.4,positive,1.0,topic_1,0.09996787367721027,0.7988236131856352,0.10120851313715444
7054,81,Huma Abedin,2010-02-11T05:00:00+00:00,Not at first need to talk to him one on one and can make Jacks points and mine So please get Jacks concerns for me before the call,Not at first. I need to talk to him one on one and I can make Jack's points and mine. So please get Jack's concerns for me before the call.,0.3804,positive,0.25,positive,1.0,topic_1,0.3966507272300974,0.48146087008117294,0.12188840268872955
7054,124,Lona Valmoro,2010-02-11T05:00:00+00:00,Im trying to call the FM now,I'm trying to call the FM now.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7073900777692693,0.1523954143788115,0.14021450785191908
7057,10,Anne-Marie Slaughter,2010-02-11T05:00:00+00:00,Can we set up photo for the SRAP team when see them,Can we set up a photo for the SRAP team when I see them?,0.0,neutural,0.0,neutural,1.0,topic_2,0.11563910432423978,0.12827920275301996,0.7560816929227403
7058,116,Lauren Jiloty,2010-01-31T05:00:00+00:00,Are you meeting me at shuttle,Are you meeting me at shuttle?,0.0,neutural,0.0,neutural,1.0,topic_1,0.14973152633845144,0.4683028639943298,0.3819656096672189
7061,105,Judith McHale,2010-01-31T05:00:00+00:00,PIs print,PIs print,0.0,neutural,0.0,neutural,1.0,topic_2,0.15472802800228586,0.3671173537312177,0.4781546182664964
7063,486,imuscatine huma abedin b6,2010-01-31T05:00:00+00:00,See below Meeting with embassy folks now will report on that and dinner later,See below. Meeting with embassy folks now -- will report on that and dinner later.,0.0,neutural,0.0,neutural,1.0,topic_2,0.33708300742880976,0.10431899026535993,0.5585980023058302
7069,194,Sidney Blumenthal,2010-02-12T05:00:00+00:00,Thursday April PM mtorrey Re Stone HarbourLLC Marty Im copying Kris and asking that he connect you Lou de Baca whose in charge of the office responsible for trafficking in State so you can explore ways of helping Thx,"H <hrod17@clintonemail.com> Thursday, April 15, 2010 12:54 PM 'mtorrey 'balderstonkm@state.gov' Re: 'Stone Harbour,LLC' Marty--I'm copying Kris and asking that he connect you w Lou C de Baca whose in charge of the office responsible for trafficking in State so you can explore ways of helping. Thx.",0.7184,positive,0.2,positive,1.0,topic_0,0.6453527766184898,0.2808119066670557,0.07383531671445455
7072,116,Lauren Jiloty,2010-02-01T05:00:00+00:00,Ok How about Does that work for him Can call on my white phone which is now working,Ok. How about 7? Does that work for him? Can I call on my white phone which is now working?,0.29600000000000004,positive,0.25,positive,1.0,topic_1,0.2871842147404363,0.5899774999601253,0.1228382852994384
7073,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,We have such strong case Can we try to get Sibelius and Vilsack on board,We have such a strong case. Can we try to get Sibelius and Vilsack on board?,0.5106,positive,0.21666666666666665,positive,1.0,topic_0,0.7990779268427962,0.0992500481351723,0.1016720250220315
7074,30,Cherie Blair,2010-02-13T05:00:00+00:00,Pis print Tuesday June AM Fw Ukraine,"Pis print. H <hrod17@clintonemail.com> Tuesday, June 1, 2010 6:59 AM 'JilotyLC@state.gov. Fw: Ukraine",0.0,neutural,0.0,neutural,1.0,topic_1,0.09980089715755212,0.7994260844899025,0.10077301835254532
7074,30,Cherie Blair,2010-02-13T05:00:00+00:00,Are you up Can call,Are you up? Can I call?,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7076,10,Anne-Marie Slaughter,2010-02-13T05:00:00+00:00,Im free and at home in DC if you want to call about the article the Middle East and Bosnia,"I'm free and at home in DC if you want to call about the article, the Middle East and Bosnia.",0.5574,positive,0.2,positive,1.0,topic_1,0.09851189916777106,0.8047657151402156,0.09672238569201336
7091,105,Judith McHale,2010-02-13T05:00:00+00:00,Also did you talk Feltmann,"Also, did you talk w Feltmann?",0.0,neutural,0.0,neutural,1.0,topic_0,0.5258890790346173,0.3253178268716945,0.14879309409368816
7094,94,Jeffrey Feltman,2010-02-13T05:00:00+00:00,Pis add to call list and prepare letter to Father,Pis add to call list and prepare a letter to Father B.,0.0,neutural,0.0,neutural,1.0,topic_2,0.19783574856834146,0.165178070972365,0.6369861804592934
7097,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,ahead can talk him at or,ahead. I can talk w him at 1 or 3.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1408412414356769,0.7162622223292089,0.14289653623511425
7106,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,Can you talk tomorrow before am,Can you talk tomorrow before 10:30 am?,0.0,neutural,0.0,neutural,1.0,topic_1,0.13835114189898434,0.7197956901177,0.14185316798331588
7115,87,Jake Sullivan,2010-02-16T05:00:00+00:00,Can you have SP prepare comparison of India Pakistan and Banghladesh over the last years on as many factors reflecting their respective economic and social development as you can muster suspect it will prove useful in my meetings Pak leaders in ten days,"Can you have S/P prepare a comparison of India, Pakistan and Banghladesh over the last 20-30 years on as many factors reflecting their respective economic and social development as you can muster? I suspect it will prove useful in my meetings w Pak leaders in ten days.",0.5423,positive,0.1476190476190476,positive,1.0,topic_2,0.06450254843674141,0.07193238819162401,0.8635650633716346
7116,116,Lauren Jiloty,2010-02-17T05:00:00+00:00,PIs tell Lael how pleased and relieved am for her and you Now take her away for night or weekend maybe the Inn at Little Washington or Greenbriar or anywhere sans kids,"PIs tell Lael how pleased--and relieved--I am for her--and you! Now, take her away for a night or weekend, maybe the Inn at Little Washington or Greenbriar or anywhere sans kids. H",0.6705,positive,0.15625,positive,1.0,topic_2,0.07406950342763881,0.09476378132598508,0.831166715246376
7131,116,Lauren Jiloty,2010-02-19T05:00:00+00:00,Thx for all you did to make it work thought it went very well and was so pleased you could be there Now onto the Irish,"Thx for all you did to make it work. I thought it went very well and I was so pleased you could be there. Now, onto the Irish!",0.8241,positive,0.2333333333333333,positive,1.0,topic_0,0.6851399213798353,0.17079518852731554,0.14406489009284915
7161,87,Jake Sullivan,2010-02-20T05:00:00+00:00,Lynn would love to see you but your days overlap Karzais visit so will have to get that settled before can confirm time but lets make it happen So Im copying Lona and Huma so we can start planning Much love,"Lynn-- I would love to see you but your days overlap w Karzai's visit so I will have to get that settled before I can confirm a time but let's make it happen. So I'm copying Lona and Huma so we can start planning. Much love, H",0.8555,positive,0.5,positive,1.0,topic_2,0.07090411902168893,0.0748999396355543,0.8541959413427568
7161,205,Tomicah Tillemann,2010-02-20T05:00:00+00:00,PIs print,PIs print. .,0.0,neutural,0.0,neutural,1.0,topic_2,0.15472802800228586,0.3671173537312177,0.4781546182664964
7162,81,Huma Abedin,2010-02-20T05:00:00+00:00,the world together Fourth Turningmight want to re read the ending chapters of Neil Howe and Bill Strauss book love you so Pis get me copy of this book from the library Thx,"the world together-""Fourth Turning""...might want to re-read the ending chapters of Neil Howe and Bill Strauss book-love you so Pis get me a copy of this book from the library. Thx.",0.7906,positive,0.25,positive,1.0,topic_2,0.0725317186254252,0.07691800731504256,0.8505502740595323
7171,81,Huma Abedin,2010-02-21T05:00:00+00:00,Can you send me draft this morning And what is the Lamplighter story,"Can you send me a draft this morning? And, what is the Lamplighter story?",0.0,neutural,0.0,neutural,1.0,topic_2,0.1215200380053387,0.2942418875923322,0.5842380744023291
7172,32,Cheryl Mills,2010-02-21T05:00:00+00:00,Hows it going Im happy to go on the record anytime anywhere on his behalf Just let me know,How's it going? I'm happy to go on the record anytime anywhere on his behalf. Just let me know.,0.5719,positive,0.8,positive,1.0,topic_2,0.10340832684281563,0.09998305800432744,0.796608615152857
7175,124,Lona Valmoro,2010-02-21T05:00:00+00:00,So what do we do now,"So, what do we do now?",0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7177,87,Jake Sullivan,2010-02-21T05:00:00+00:00,Not if they say there have been problems which they were addressing before the quake and outside help will continue and achieve their reform agenda,Not if they say there have been problems which they were addressing before the quake and w outside help will continue and achieve their reform agenda.,0.0,neutural,0.0,neutural,1.0,topic_0,0.8159101241658258,0.0947011843502542,0.08938869148391998
7177,205,Tomicah Tillemann,2010-02-21T05:00:00+00:00,Not yet,Not yet.,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7179,87,Jake Sullivan,2010-02-21T05:00:00+00:00,Good work,Good work.,0.4404,positive,0.7,positive,1.0,topic_2,0.14037973755034253,0.15312659059839756,0.7064936718512601
7179,205,Tomicah Tillemann,2010-02-21T05:00:00+00:00,Makes good case Should we include policy,Makes a good case. Should we include policy?,0.4404,positive,0.7,positive,1.0,topic_2,0.12776101688864153,0.12143373676013867,0.7508052463512198
7181,105,Judith McHale,2010-02-21T05:00:00+00:00,agree that this is great idea and want to pursue Thx,I agree that this is a great idea and want to pursue. Thx.,0.8555,positive,0.8,positive,1.0,topic_2,0.3267936225624673,0.12922180707566816,0.5439845703618645
7183,194,Sidney Blumenthal,2010-02-21T05:00:00+00:00,Where are points Jake did mention it but didnt know there was decision,"Where are points? Jake did mention it, but I didn't know there was a decision.",0.0,neutural,0.0,neutural,1.0,topic_1,0.1241783467662642,0.5285458608158459,0.3472757924178899
7184,194,Sidney Blumenthal,2010-02-21T05:00:00+00:00,Ok to schedule after Marianne sometime,Ok to schedule after Marianne sometime.,0.29600000000000004,positive,0.5,positive,1.0,topic_2,0.12725764103867818,0.3910431572611693,0.4816992017001526
7186,87,Jake Sullivan,2010-02-21T05:00:00+00:00,PIs do after if possible,PIs do after 1 if possible.,0.0,neutural,0.0,neutural,1.0,topic_0,0.6758800450292366,0.15001788203149075,0.1741020729392726
7192,488,markjpenr,2010-02-22T05:00:00+00:00,So what was the reaction,"So, what was the reaction?",0.0,neutural,0.0,neutural,1.0,topic_1,0.16756490872904564,0.6575962920467532,0.1748387992242011
7196,116,Lauren Jiloty,2010-02-22T05:00:00+00:00,Pis print Thursday June PM Fw Brief memo for Cheryl Mills on Colombia for Secretary Clinton,"Pis print. H <hrod17@clintonemail.com> Thursday, June 3, 2010 3:55 PM 'JilotyLC@state.gov. Fw: Brief memo for Cheryl Mills on Colombia - for Secretary Clinton",0.0,neutural,0.0,neutural,1.0,topic_1,0.07490689916058194,0.8505793047593737,0.07451379608004444
7197,32,Cheryl Mills,2010-02-22T05:00:00+00:00,What does Bill Burns think Id rather do it later so can get ready to go,What does Bill Burns think? I'd rather do it later so I can get ready to go.,0.4144,positive,0.1,positive,1.0,topic_2,0.14647000801752533,0.15346590871233226,0.7000640832701425
7198,81,Huma Abedin,2010-02-23T05:00:00+00:00,little more time know the Greek call will last long time and cant predict how long Yang will take so this is not good idea But if can finish the call by then can do as long as Im done by,"u a little more time. I know the Greek call will last a long time and I can't predict how long Yang will take so this is not a good idea. But if I can finish the P call by 8:20, then I can do as long as I'm done by 8:45.",-0.3412,negative,-0.023437499999999997,negative,1.0,topic_2,0.13584756986770594,0.0988591528213726,0.7652932773109214
7198,124,Lona Valmoro,2010-02-23T05:00:00+00:00,Thursday April PM Re To Cheryl Mills Rep McGovern Letter to President Obama DHS Secretary Napolitano and Secretary of State Clinton,"H <hrod17@clintonemail.com> Thursday, April 22, 2010 5:56 PM 'millscd@state.gov' 'sullivanjj@state.gov' Re: To Cheryl Mills: Rep. McGovern Letter to President Obama, DHS Secretary Napolitano and Secretary of State Clinton",0.0,neutural,0.0,neutural,1.0,topic_1,0.08485784857024295,0.8419208037025326,0.07322134772722455
7199,116,Lauren Jiloty,2010-02-23T05:00:00+00:00,Pis see the memcon for details,Pis see the memcon for details.,0.0,neutural,0.0,neutural,1.0,topic_0,0.6701130109302373,0.17953150946456245,0.15035547960520024
7201,10,Anne-Marie Slaughter,2010-02-23T05:00:00+00:00,What is the date of her event in December,What is the date of her event in December?,0.0,neutural,0.0,neutural,1.0,topic_1,0.13928657943942066,0.7330154017737723,0.12769801878680698
7202,10,Anne-Marie Slaughter,2010-02-23T05:00:00+00:00,thought we did already,I thought we did already.,0.0,neutural,0.0,neutural,1.0,topic_1,0.17204580446129872,0.6510476937758208,0.1769065017628805
7203,180,Richard Verma,2010-02-24T05:00:00+00:00,Rich Given his recent letter to me need to call him soon Can you provide suggested points for Iran and Israel Thx,"Rich, 'Given his recent letter to me, I need to call him soon. Can you provide suggested points for Iran and Israel? Thx.",0.7269,positive,0.1875,positive,1.0,topic_2,0.0819515970436734,0.09075385840014663,0.8272945445561801
7204,180,Richard Verma,2010-02-24T05:00:00+00:00,When can we do conf call on speech,When can we do conf call on speech?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7083546793240368,0.14729869386327624,0.14434662681268684
7205,87,Jake Sullivan,2010-02-25T05:00:00+00:00,Can we reschedule the dinner if cant do the th,Can we reschedule the dinner if I can't do the 24th?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7125688481165448,0.15591987631463514,0.1315112755688201
7208,112,Kris Balderston,2010-02-25T05:00:00+00:00,Will get draft later today,Will I get a draft later today?,0.0,neutural,0.0,neutural,1.0,topic_2,0.12545074738394052,0.12788135585443755,0.7466678967616222
7210,32,Cheryl Mills,2010-02-26T05:00:00+00:00,Sunday March PM letter,"H <hrod17@clintonemail.com> Sunday, March 21, 2010 3:55 PM Valenzuelaaa@state.gov. 'sullivanjj@state.gov' letter",0.0,neutural,0.0,neutural,1.0,topic_1,0.11388514448086964,0.7674504470138364,0.11866440850529406
7211,81,Huma Abedin,2010-02-27T05:00:00+00:00,Thanks so much As to visuals will we have handouts or power point on screen,"Thanks so much. As to visuals, will we have handouts or power point on screen?",0.4404,positive,0.2,positive,1.0,topic_1,0.1045723326983772,0.7915529949660017,0.10387467233562096
7213,170,Philippe Reines,2010-02-27T05:00:00+00:00,Am supposed to call her tomorrow,Am I supposed to call her tomorrow?,0.0,neutural,0.0,neutural,1.0,topic_1,0.14012468090505195,0.7188696857709427,0.1410056333240053
7214,32,Cheryl Mills,2010-02-27T05:00:00+00:00,Sounds great,Sounds great.,0.6249,positive,0.8,positive,1.0,topic_2,0.1437653904258742,0.31171610274490336,0.5445185068292224
7215,32,Cheryl Mills,2010-02-28T05:00:00+00:00,At beginning Will there be camera spray,At beginning. Will there be a camera spray?,0.0,neutural,0.0,neutural,1.0,topic_1,0.12707406993359455,0.7489975245830285,0.12392840548337695
7217,196,Strobe Talbott,2010-02-27T05:00:00+00:00,Sunday March PM sullivan stategov Re letter,"H <hrod17@clintonemail.com> Sunday, March 21, 2010 4:14 PM 'sullivan-@state.gov' Re: letter",0.0,neutural,0.0,neutural,1.0,topic_1,0.1002358782239528,0.7972780972046188,0.10248602457142823
7221,491,prein6,2010-03-02T05:00:00+00:00,dont have memo,I don't have memo.,0.0,neutural,0.0,neutural,1.0,topic_1,0.16764438465669465,0.6655396310093953,0.16681598433391004
7222,87,Jake Sullivan,2010-03-02T05:00:00+00:00,just went over edits Dan Let me know if there are any serious changes from reviewers,I just went over edits w Dan. Let me know if there are any serious changes from reviewers.,-0.0772,negative,-0.3333333333333333,negative,1.0,topic_1,0.1234552729893152,0.5148991987196587,0.3616455282910261
7223,32,Cheryl Mills,2010-03-03T05:00:00+00:00,For the meeting,For the meeting?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16751526549202272,0.17922355939073578,0.6532611751172415
7225,87,Jake Sullivan,2010-03-04T05:00:00+00:00,Ok me Monday March AM Re AIPAC,"Ok w me H <hrod17@clintonemail.com> Monday, March 22, 2010 7:24 AM 'sullivanjj@state.gov' Re: AIPAC",0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.11762439293915608,0.7682888008619463,0.1140868061988977
7228,81,Huma Abedin,2010-04-01T04:00:00+00:00,Am sending to Lona to work out time,Am sending to Lona to work out time.,0.0,neutural,0.0,neutural,1.0,topic_1,0.11319142921237277,0.7395936248234076,0.14721494596421952
7233,32,Cheryl Mills,2010-04-01T04:00:00+00:00,Remember the comparison asked for Is that ready Id like it today,Remember the comparison I asked for? Is that ready--I'd like it today.,0.6124,positive,0.2,positive,1.0,topic_1,0.09936511758000974,0.7883161263694201,0.11231875605057023
7234,180,Richard Verma,2010-03-05T05:00:00+00:00,havent seen it yet and its not in my materials for today,I haven't seen it yet and it's not in my materials for today.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1406728384885208,0.6963272276940153,0.16299993381746392
7237,41,Courtney Beale,2010-03-06T05:00:00+00:00,What week,What a week!,0.0,neutural,0.0,neutural,1.0,topic_1,0.1687194887990601,0.6470957596458751,0.18418475155506506
7240,81,Huma Abedin,2010-03-06T05:00:00+00:00,Pls be sure that this is on call list,Pls be sure that this # is on call list.,0.3818,positive,0.5,positive,1.0,topic_0,0.5534249940330803,0.3176307893597756,0.1289442166071441
7241,81,Huma Abedin,2010-03-06T05:00:00+00:00,Is it too late to get plane for tonight have too much stuff If it is may prefer to shuttle back Sunday and fly to Ottawa straight from DC on Monday in order to get better organized for next week,"Is it too late to get a plane for tonight? (I have too much stuff!) If it is, I may prefer to shuttle back Sunday and fly to Ottawa straight from DC on Monday in order to get better organized for next week.",0.5859,positive,0.2,positive,1.0,topic_1,0.12975436446191113,0.7981624590557328,0.072083176482356
7244,87,Jake Sullivan,2010-04-01T04:00:00+00:00,will call later,I will call later.,0.0,neutural,0.0,neutural,1.0,topic_2,0.16681178381059147,0.16861731399535929,0.6645709021940492
7250,170,Philippe Reines,2010-03-06T05:00:00+00:00,Call me at home thru Ops,Call me at home thru Ops.,0.0,neutural,0.0,neutural,1.0,topic_2,0.3046046558622453,0.1467992519560475,0.548596092181707
7252,194,Sidney Blumenthal,2010-03-06T05:00:00+00:00,Bill My husband cannot go PM Putin in mid April because of his schedule but he would be very interested in doing such events the PM in the future Will you pls pass on to the Russians Thx HRC,"Bill--My husband cannot go w PM Putin in mid-April because of his schedule, but he would be very interested in doing such events w the PM in the future. Will you pls pass on to the Russians? Thx. HRC",0.8266,positive,0.08125,positive,1.0,topic_1,0.07823021385254171,0.8384432252957223,0.0833265608517359
7259,116,Lauren Jiloty,2010-04-03T04:00:00+00:00,PIs put the following on the list Walter Pincus move him up from Derek Harvey move him up Mona Ackerman move from And take off the following Belgian FM Height Turkish FM Lowey Cannon Rosen Goldberg McLarty the entry Frist Foxman Stern Rhodeen Osteen Straley Jacobs Magee,PIs put the following on the list: Walter Pincus (move him up from 12/9/08) Derek Harvey (move him up) Mona Ackerman (move from 9/24/08) And take off the following: Belgian FM Height Turkish FM Lowey Cannon Rosen Goldberg McLarty (the 1/4 entry Frist Foxman Stern Rhodeen Osteen Straley Jacobs Magee,0.0,neutural,0.0,neutural,1.0,topic_1,0.0640521232146927,0.8470021607400594,0.08894571604524791
7264,81,Huma Abedin,2010-02-28T05:00:00+00:00,Ok Did you see the latest FT article,Ok. Did you see the latest FT article?,0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.1204257077105822,0.7574790073862523,0.12209528490316562
7265,196,Strobe Talbott,2010-02-28T05:00:00+00:00,Wednesday March PM sbwhoeop Re In case you havent seen this in todays FT Sid Saw it What do you make of it,"H <hrod17@clintonemail.com> Wednesday, March 31, 2010 4:36 PM 'sbwhoeop Re: H: In case you haven't seen this in today's FT. Sid Saw it. What do you make of it?",0.0,neutural,0.0,neutural,1.0,topic_1,0.1095359921771248,0.7884193083474639,0.1020446994754112
7267,32,Cheryl Mills,2010-03-07T05:00:00+00:00,You did fabulous job and everybody knew this would not have succeeded wout your leadership Onward,You did a fabulous job and everybody knew this would not have succeeded w/out your leadership. Onward.,0.2658,positive,0.4,positive,1.0,topic_2,0.09734846033442876,0.09736821636340592,0.8052833233021652
7269,162,PVervee,2010-02-28T05:00:00+00:00,Received,Received.,0.0,neutural,0.0,neutural,1.0,topic_0,0.6661714318216098,0.1668439036890327,0.16698466448935756
7269,143,Melanne Verveer,2010-02-28T05:00:00+00:00,Yes Ill come out and eat you all,Yes--I'll come out and eat w you all.,-0.0258,negative,-0.5,negative,1.0,topic_1,0.11389588838099425,0.7723859028857865,0.11371820873321925
7270,124,Lona Valmoro,2010-02-28T05:00:00+00:00,What about asking VMI to move to another day is that out of the question,What about asking VMI to move to another day--is that out of the question?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1313258340169118,0.21000103835532571,0.6586731276277624
7271,116,Lauren Jiloty,2010-03-08T05:00:00+00:00,Good advice,Good advice.,0.4404,positive,0.7,positive,1.0,topic_2,0.14122636424930068,0.14229948730771316,0.7164741484429862
7272,116,Lauren Jiloty,2010-04-03T04:00:00+00:00,think AMS makes strong case and we should discuss and decide how to proceed asap,I think AMS makes a strong case and we should discuss and decide how to proceed asap.,0.5106,positive,0.4333333333333333,positive,1.0,topic_2,0.09729657098046056,0.09433346762705838,0.8083699613924811
7272,185,Robert Russo,2010-04-03T04:00:00+00:00,Declassify on,— Declassify on: 04/23/2035,0.0,neutural,0.0,neutural,1.0,topic_2,0.16696915915912214,0.1668877801597706,0.6661430606811073
7273,87,Jake Sullivan,2010-04-03T04:00:00+00:00,Reason Declassify on RELEASE IN PART BBDB,"Reason: 1.4(B), 1.4(D) — Declassify on: 04/23/2035 RELEASE IN PART B1,1.4(B),1.4(D),B6",0.0,neutural,0.0,neutural,1.0,topic_2,0.1129267722441971,0.11311664625072282,0.7739565815050801
7275,185,Robert Russo,2010-04-03T04:00:00+00:00,assume Steve et at got the readouts,I assume Steve et at got the readouts,0.0,neutural,0.0,neutural,1.0,topic_0,0.4785312512715471,0.2580016749321131,0.2634670737963399
7276,32,Cheryl Mills,2010-05-02T04:00:00+00:00,still have not received the call sheet,I still have not received the call sheet.,0.0,neutural,0.0,neutural,1.0,topic_1,0.4242775694604926,0.4371080967667552,0.1386143337727522
7278,124,Lona Valmoro,2010-05-02T04:00:00+00:00,Barb loved your comments at your re election kickoff and hope youve scared off all the would be opponents Hows our friend Martin doing know he has rematch when he should be reelected by acclamation for steering the ship of state so well Pls give him my best wishes And go get em Your friend and booster Hillary,"Barb-- I loved your comments at your re-election kickoff and hope you've scared off all the would-be opponents. How's our friend, Martin, doing? I know he has a rematch when he should be reelected by acclamation for steering the ship of state so well. Pls give him my best wishes. And go get 'em! Your friend and booster, Hillary",0.9608,positive,0.85,positive,1.0,topic_2,0.06705729708133383,0.06709383313410408,0.8658488697845621
7279,112,Kris Balderston,2010-05-02T04:00:00+00:00,Sounds good Thx,Sounds good. Thx.,0.6597,positive,0.7,positive,1.0,topic_2,0.13807511989453278,0.13370735242069906,0.7282175276847682
7281,87,Jake Sullivan,2010-05-02T04:00:00+00:00,talked him and will download tomorrow,I talked w him and will download tomorrow.,0.0,neutural,0.0,neutural,1.0,topic_1,0.4150134785987582,0.4531210429929599,0.131865478408282
7283,87,Jake Sullivan,2010-05-03T04:00:00+00:00,Monday April PM Re Bad news PIs send letter and add her to call list called yesterday and spoke her son in law,"H <hrod17@clintonemail.com> Monday, April 26, 2010 8:18 PM 'abedinh@state.gov'; 'JilotyLC@state.gov'; 'Russorv@state.gov' Re: Bad news PIs send a letter and add her to call list. I called yesterday and spoke w her son-in-law.",-0.5423,negative,-0.6999999999999998,negative,1.0,topic_1,0.3120523703454969,0.4716912150765252,0.21625641457797773
7284,87,Jake Sullivan,2010-03-09T05:00:00+00:00,Travel well Ill look forward to hearing your report,Travel well. I'll look forward to hearing your report.,-0.1779,negative,-0.5,negative,1.0,topic_2,0.11146266628854022,0.3651445705435401,0.5233927631679197
7285,81,Huma Abedin,2010-05-04T04:00:00+00:00,Just saw the WaPo article your photo and wondered whether that was on your list,Just saw the WaPo article w your photo and wondered whether that was on your list?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7581851747472674,0.11008142570140253,0.13173339955133004
7287,150,Monica Hanley,2010-05-04T04:00:00+00:00,Am talking him at,Am I talking w him at 7:30? 1,0.0,neutural,0.0,neutural,1.0,topic_1,0.1671820672185586,0.6595554279318829,0.17326250484955838
7290,116,Lauren Jiloty,2010-03-10T05:00:00+00:00,Sunday June PM Huma Abedin Re Brief memo for Cheryl Mills on Colombia for Secretary Clinton,"H <hrod17@clintonemail.com> Sunday, June 6, 2010 4:16 PM 'millscd@state.gov' 'sullivanjj@state.govi; Huma Abedin Re: Brief memo for Cheryl Mills on Colombia - for Secretary Clinton B5",0.0,neutural,0.0,neutural,1.0,topic_1,0.07823631920417118,0.8242803603991526,0.0974833203966761
7295,124,Lona Valmoro,2010-05-06T04:00:00+00:00,Do you have an opinion about this,Do you have an opinion about this?,0.0,neutural,0.0,neutural,1.0,topic_0,0.6654984283028096,0.1671229022508377,0.16737866944635266
7298,194,Sidney Blumenthal,2010-05-06T04:00:00+00:00,Correct to reflect Kuwaiti not Qatari FM,Correct to reflect Kuwaiti not Qatari FM.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7875164171350951,0.10574759280083824,0.1067359900640666
7299,87,Jake Sullivan,2010-05-07T04:00:00+00:00,Can you fax it to my DC house,Can you fax it to my DC house?,0.0,neutural,0.0,neutural,1.0,topic_1,0.12308700071678134,0.7543785484842296,0.12253445079898907
7300,124,Lona Valmoro,2010-05-07T04:00:00+00:00,Im worried that by Sunday my answer will seem too calm under the circumstances,I'm worried that by Sunday my answer will seem too calm under the circumstances.,0.0258,positive,0.30000000000000004,positive,1.0,topic_1,0.10772431036862723,0.7868206744722773,0.10545501515909554
