Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
6970,32,Cheryl Mills,2010-01-27T05:00:00+00:00,Sounds right to me,Sounds right to me.,0.0,neutural,0.2857142857142857,positive,0.0,topic_2,0.2994454363028296,0.14336557402599046,0.55718898967118
6973,87,Jake Sullivan,2010-01-27T05:00:00+00:00,Good,Good.,0.4404,positive,0.7,positive,1.0,topic_2,0.16675275763851974,0.17222741561775812,0.6610198267437222
6975,32,Cheryl Mills,2010-01-27T05:00:00+00:00,need to take the since Bill is not going to DC tomorrow,I need to take the 8 since Bill is not going to DC tomorrow.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1228235474138285,0.7459460253143961,0.13123042727177536
6977,10,Anne-Marie Slaughter,2010-01-28T05:00:00+00:00,Can see Mitchell at instead of Also what happened to McCrystal mtg,"Can I see Mitchell at 12 instead of 12:30? Also, what happened to McCrystal mtg?",0.0,neutural,0.0,neutural,1.0,topic_0,0.7099363366098813,0.10836242910426223,0.18170123428585636
6978,156,Nora Toiv,2010-01-28T05:00:00+00:00,PIs add as option,PIs add as option.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7294997010281861,0.1311201566941352,0.13938014227767864
6979,156,Nora Toiv,2010-01-28T05:00:00+00:00,shared your emails Bill who thought they were brilliant Keep em coming when you can,"I shared your emails w Bill who thought they were ""brilliant""! Keep 'em coming when you can.",0.7351,positive,0.9,positive,1.0,topic_1,0.10160215125150712,0.7949383662058074,0.1034594825426855
6980,32,Cheryl Mills,2010-01-28T05:00:00+00:00,PIs add Henry Kissinger,PIs add Henry Kissinger,0.0,neutural,0.0,neutural,1.0,topic_0,0.7611926520996741,0.1146591000678096,0.12414824783251635
6981,32,Cheryl Mills,2010-01-29T05:00:00+00:00,PIs print,PIs print. T,0.0,neutural,0.0,neutural,1.0,topic_2,0.15472802800228586,0.3671173537312177,0.4781546182664964
6983,143,Melanne Verveer,2010-01-29T05:00:00+00:00,Ok Can you pls call me thru ops,Ok. Can you pls call me thru ops?,0.3612,positive,0.5,positive,1.0,topic_1,0.1262337493482804,0.7464345899272183,0.1273316607245013
6989,105,Judith McHale,2010-01-29T05:00:00+00:00,agree this needs to be addressed Just let me know how you decide to do so Thx,I agree this needs to be addressed. Just let me know how you decide to do so. Thx.,0.6948,positive,0.0,neutural,0.0,topic_2,0.09888897726299227,0.117428921178112,0.7836821015588957
6991,32,Cheryl Mills,2010-01-30T05:00:00+00:00,Pls give me hard copy of his memo tomorrow Thx,Pls give me hard copy of his memo tomorrow. Thx.,0.34,positive,-0.2916666666666667,negative,0.0,topic_1,0.1039023328461954,0.7932728912381396,0.102824775915665
6993,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Love the doctrine and agree we need health speech Id like to look for venue before UNGA And Happy Mothers Day,"Love the ""doctrine"" and I agree we need a health speech. I'd like to look for a venue before UNGA. And Happy Mother's Day!",0.9169,positive,0.65,positive,1.0,topic_2,0.07882123971320168,0.07892784044391687,0.8422509198428814
7014,32,Cheryl Mills,2010-01-30T05:00:00+00:00,Andrew how was your conversation Any ideas should follow up on,Andrew--how was your conversation? Any ideas I should follow up on?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1186277070465014,0.1161137304520582,0.7652585625014404
7017,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Did right by you today as well she or anyone should,Did right by you today---as well she or anyone should.,0.2732,positive,0.2857142857142857,positive,1.0,topic_2,0.3565625320649399,0.16611213685257847,0.4773253310824817
7020,194,Sidney Blumenthal,2010-01-30T05:00:00+00:00,Pls be sure say something about women in my remarks as set up to Karzais comments about opportunities for women,Pls be sure I say something about women in my remarks as a set up to Karzai's comments about opportunities for women.,0.6369,positive,0.5,positive,1.0,topic_1,0.3425060324714043,0.4639617104565006,0.19353225707209512
7022,194,Sidney Blumenthal,2010-01-30T05:00:00+00:00,Pls do note to Kristin Kane and give me back copy of her email,Pls do note to Kristin Kane and give me back copy of her email.,0.0772,positive,0.0,neutural,0.0,topic_1,0.10432230624571767,0.7937973593406623,0.10188033441361988
7023,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Also the briefing is unclear about the order of speakers so pls be sure that is set in script,Also the briefing is unclear about the order of speakers so pls be sure that is set in script.,0.3193,positive,0.5,positive,1.0,topic_2,0.2615970702484164,0.11654190981119435,0.6218610199403892
7024,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Will get them before deliver them,Will I get them before I deliver them?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16702901593562014,0.1686883001080306,0.6642826839563493
7025,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Pls add Barbara Walters shes having heart surgery,"Pls add Barbara Walters, she's having heart surgery.",0.0772,positive,0.0,neutural,0.0,topic_1,0.108213132134514,0.7899805160924921,0.101806351772994
7026,87,Jake Sullivan,2010-01-30T05:00:00+00:00,Thx for the changes you made few questions Is the Vitamin research on accurate given recent research that raised doubts about it efficacy Will you print out copy of the MDGs for me to have for speech Is there teleprompter Didnt Jim Grant also pioneer the widespread use of oral rehydration therapy If so we should include too It is so much better thank you,"Thx for the changes you made. A few questions: Is the Vitamin A research on p. 8 accurate given recent research that raised doubts about it efficacy? Will you print out a copy of the MDGs for me to have for speech? Is there a teleprompter? Didn't Jim Grant also pioneer the widespread use of oral rehydration therapy? If so, we should include too. It is so much better--thank you.",0.7455,positive,0.17500000000000002,positive,1.0,topic_0,0.7763791071963293,0.14046586464791969,0.08315502815575103
7027,87,Jake Sullivan,2010-02-10T05:00:00+00:00,In minority govt or coalition Original Messa,In a minority govt or coalition? Original Messa e,0.3182,positive,0.375,positive,1.0,topic_2,0.104526998419684,0.10418748797131593,0.7912855136090001
7029,10,Anne-Marie Slaughter,2010-01-31T05:00:00+00:00,agree him and am on the call now,I agree w him and am on the call now.,0.3612,positive,0.0,neutural,0.0,topic_2,0.16865410777730705,0.16675812010390878,0.6645877721187842
7030,87,Jake Sullivan,2010-02-10T05:00:00+00:00,graduate howard university student beats the odds Burns what were you doing watching Titanic again,"graduate,-howard-university-student-beats-the-odds-050710 Burns, what were you doing watching Titanic again?",0.0,neutural,0.0,neutural,1.0,topic_0,0.823093672195105,0.08866725940625336,0.08823906839864168
7031,87,Jake Sullivan,2010-02-10T05:00:00+00:00,PIs thank your mother for me,PIs thank your mother for me!,0.3612,positive,0.0,neutural,0.0,topic_2,0.13264971957633956,0.1354729356848712,0.7318773447387893
7033,105,Judith McHale,2010-01-31T05:00:00+00:00,Here is the best spelling Ive seen of our Qatari friends name Sheikha Mozah Bint Nasser al Missned,Here is the best spelling I've seen of our Qatari friend's name: Sheikha Mozah Bint Nasser al-Missned,0.8074,positive,1.0,positive,1.0,topic_2,0.09667074597480768,0.08312693630431503,0.8202023177208771
7034,170,Philippe Reines,2010-02-10T05:00:00+00:00,am today Ok But saw in briefing that was supposed to take questions at this Council of Americas where did that come from And am committed,am today Ok. But I saw in briefing that I was supposed to take questions at this Council of Americas--where did that come from? And am I committed?,0.5106,positive,0.5,positive,1.0,topic_1,0.08820098607557082,0.8120380891485663,0.09976092477586286
7035,87,Jake Sullivan,2010-02-10T05:00:00+00:00,Pls print Wednesday May AM Fw good articles on the effects of sleep and womens health,"Pls print. H <hrod17@clintonemail.com > Wednesday, May 12, 2010 7:28 AM 'JilotyLC@state.gov' Fw: 2 good articles on the effects of sleep and women's health",0.4939,positive,0.7,positive,1.0,topic_2,0.09703673977044763,0.278138498415524,0.6248247618140284
7036,87,Jake Sullivan,2010-02-10T05:00:00+00:00,am today Why does this keep happening,am today Why does this keep happening?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1869481471168737,0.14716712729537704,0.6658847255877494
7038,87,Jake Sullivan,2010-02-10T05:00:00+00:00,Who was it,Who was it?,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7039,32,Cheryl Mills,2010-02-10T05:00:00+00:00,How Come we havent Pls print,How Come we havent? Pls print.,-0.0572,negative,0.0,neutural,0.0,topic_1,0.1243646236053424,0.7507169722274457,0.12491840416721185
7041,170,Philippe Reines,2010-02-10T05:00:00+00:00,want to see and thank the entire SRAP team on Friday on the th floor,I want to see and thank the entire SRAP team on Friday on the 8th floor.,0.4215,positive,0.0,neutural,0.0,topic_1,0.10050005507934218,0.7964915459740093,0.10300839894664847
7042,170,Philippe Reines,2010-02-10T05:00:00+00:00,Pls print Wednesday May PM Fw The house where paint flows,"Pls print. H <hrod17@clintonemail.com> Wednesday, May 12, 2010 3:20 PM 'JilotyLC@state.gov' Fw: The house where paint flows",0.0772,positive,0.0,neutural,0.0,topic_1,0.0913199412738569,0.8161115294284838,0.09256852929765937
7043,63,Ellen Tauscher,2010-01-31T05:00:00+00:00,PIs add to call list,PIs add to call list.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7219984483187198,0.12895822990972391,0.1490433217715562
7044,81,Huma Abedin,2010-02-10T05:00:00+00:00,Good idea,Good idea.,0.4404,positive,0.7,positive,1.0,topic_2,0.1390018699522284,0.14078888382807686,0.7202092462196946
7045,87,Jake Sullivan,2010-01-31T05:00:00+00:00,Am scheduled to talk him If not could you get callvisit scheduled,"Am I scheduled to talk w him? If not, could you get a call/visit scheduled?",0.0,neutural,0.0,neutural,1.0,topic_1,0.12704998528911274,0.7399424761392885,0.13300753857159878
7047,180,Richard Verma,2010-02-10T05:00:00+00:00,Pls print Friday April AM Fw Hi Sis My name is Roy Spence and love you and,"Pls print. H <hrod17@clintonemail.com> Friday, April 9, 2010 7:42 AM 'JilotyLC@state.gov' Fw: Hi Sis. My name is Roy Spence and I love you and",0.6705,positive,0.5,positive,1.0,topic_1,0.3775922723337451,0.470637723684472,0.15177000398178284
7048,116,Lauren Jiloty,2010-02-10T05:00:00+00:00,call may be more realistic but see what we can do,A call may be more realistic but see what we can do.,0.0,neutural,0.3333333333333333,positive,0.0,topic_1,0.16855481493036015,0.6632109988629735,0.16823418620666625
7049,32,Cheryl Mills,2010-02-10T05:00:00+00:00,Pls put Dean Ornish on my call list and call to ask him if can call him tonight Thx,Pls put Dean Ornish on my call list and call to ask him if I can call him tonight. Thx.,0.4215,positive,0.0,neutural,0.0,topic_2,0.1053044359177906,0.3602659926253545,0.5344295714568549
7051,87,Jake Sullivan,2010-01-31T05:00:00+00:00,Id like to set up secure call sometime over the weekend or before leave on Thursday,I'd like to set up a secure call sometime over the weekend or before I leave on Thursday.,0.5719,positive,0.4,positive,1.0,topic_1,0.09996787367721027,0.7988236131856352,0.10120851313715444
7054,81,Huma Abedin,2010-02-11T05:00:00+00:00,Not at first need to talk to him one on one and can make Jacks points and mine So please get Jacks concerns for me before the call,Not at first. I need to talk to him one on one and I can make Jack's points and mine. So please get Jack's concerns for me before the call.,0.3804,positive,0.25,positive,1.0,topic_1,0.3966507272300974,0.48146087008117294,0.12188840268872955
7054,124,Lona Valmoro,2010-02-11T05:00:00+00:00,Im trying to call the FM now,I'm trying to call the FM now.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7073900777692693,0.1523954143788115,0.14021450785191908
7055,10,Anne-Marie Slaughter,2010-02-11T05:00:00+00:00,The cell for her belongs to someone else according to the vm Can you get the right cell,The cell # for her belongs to someone else according to the vm. Can you get the right cell #?,0.0,neutural,0.2857142857142857,positive,0.0,topic_0,0.7729168359043523,0.1147042008499747,0.11237896324567287
7056,135,Maria Otero,2010-01-31T05:00:00+00:00,can talk today before and tomorrow early am btw or from noon to or after What works for you,"I can talk today before 10:45 and tomorrow early am, btw 7-9 or from noon to 1 or after 6. What works for you?",0.0,neutural,0.1,positive,0.0,topic_1,0.09357866495840786,0.6002297780253772,0.3061915570162149
7057,10,Anne-Marie Slaughter,2010-02-11T05:00:00+00:00,Can we set up photo for the SRAP team when see them,Can we set up a photo for the SRAP team when I see them?,0.0,neutural,0.0,neutural,1.0,topic_2,0.11563910432423978,0.12827920275301996,0.7560816929227403
7058,116,Lauren Jiloty,2010-01-31T05:00:00+00:00,Are you meeting me at shuttle,Are you meeting me at shuttle?,0.0,neutural,0.0,neutural,1.0,topic_1,0.14973152633845144,0.4683028639943298,0.3819656096672189
7059,32,Cheryl Mills,2010-02-11T05:00:00+00:00,Id like to give him law school graduation gift Lets discuss tomorrow,I'd like to give him a law school graduation gift. Let's discuss tomorrow.,0.6597,positive,0.0,neutural,0.0,topic_1,0.0907369028937582,0.8042681668686069,0.10499493023763484
7061,105,Judith McHale,2010-01-31T05:00:00+00:00,PIs print,PIs print,0.0,neutural,0.0,neutural,1.0,topic_2,0.15472802800228586,0.3671173537312177,0.4781546182664964
7063,486,imuscatine huma abedin b6,2010-01-31T05:00:00+00:00,See below Meeting with embassy folks now will report on that and dinner later,See below. Meeting with embassy folks now -- will report on that and dinner later.,0.0,neutural,0.0,neutural,1.0,topic_2,0.33708300742880976,0.10431899026535993,0.5585980023058302
7063,122,Lissa Muscatine,2010-01-31T05:00:00+00:00,For Asst Sec Bob Blake,For Asst. Sec. Bob Blake?,0.0,neutural,-0.1,negative,0.0,topic_0,0.7638204101669013,0.1238488669481997,0.11233072288489902
7064,87,Jake Sullivan,2010-02-12T05:00:00+00:00,Thx,Thx,0.3612,positive,0.0,neutural,0.0,topic_0,0.6265132904516416,0.1929807498817038,0.18050595966665456
7065,122,Lissa Muscatine,2010-01-31T05:00:00+00:00,Pls print two copies for me,Pls print two copies for me.,0.0772,positive,0.0,neutural,0.0,topic_1,0.12287530112841362,0.7517308158297423,0.12539388304184418
7065,122,Lissa Muscatine,2010-01-31T05:00:00+00:00,Tuesday April PM sbwhoeop Re If this poll holds Labour has majority st debate thu Sid Just had drinks Miliband who is still very worried have crossed fingers,"H <hrod17@clintonemail.com > Tuesday, April 13, 2010 9:14 PM 'sbwhoeop Re: H: If this poll holds, Labour has a majority. 1st debate thu. Sid Just had drinks w Miliband who is still very worried. I have crossed fingers!",-0.3597,negative,0.2,positive,0.0,topic_0,0.6571879894655497,0.24752023554908645,0.09529177498536387
7067,169,Philip Gordon,2010-01-31T05:00:00+00:00,Saturday May PM Lavrov assume youll review the memcon As to Medvedevs Silicon Valley visit on June we need to discuss and start planning asap If you think it helpful will go out to meet him,"H <hrod17@clintonemail.com> Saturday, May 15, 2010 1:44 PM 'Burnswj@state.gov' 'sullivanjj@state.gov' Lavrov I assume you'll review the memcon. As to Medvedev's Silicon Valley visit on June 23, we need to discuss and start planning asap. If you think it helpful, I will go out to meet him.",0.4215,positive,0.0,neutural,0.0,topic_2,0.06843894082611704,0.12591527627368904,0.8056457829001941
7068,116,Lauren Jiloty,2010-02-12T05:00:00+00:00,like the draft have few comments and ideas for the end PIs talk to Lona about coming to see me later,I like the draft. I have a few comments and ideas for the end. PIs talk to Lona about coming to see me later.,0.3612,positive,-0.1,negative,0.0,topic_2,0.08375848901750947,0.1019033184599518,0.8143381925225388
7069,194,Sidney Blumenthal,2010-02-12T05:00:00+00:00,Thursday April PM mtorrey Re Stone HarbourLLC Marty Im copying Kris and asking that he connect you Lou de Baca whose in charge of the office responsible for trafficking in State so you can explore ways of helping Thx,"H <hrod17@clintonemail.com> Thursday, April 15, 2010 12:54 PM 'mtorrey 'balderstonkm@state.gov' Re: 'Stone Harbour,LLC' Marty--I'm copying Kris and asking that he connect you w Lou C de Baca whose in charge of the office responsible for trafficking in State so you can explore ways of helping. Thx.",0.7184,positive,0.2,positive,1.0,topic_0,0.6453527766184898,0.2808119066670557,0.07383531671445455
7070,10,Anne-Marie Slaughter,2010-02-12T05:00:00+00:00,Sure Ill call him now,Sure--I'll call him now.,-0.128,negative,0.0,neutural,0.0,topic_1,0.4094518700163288,0.4520941508525596,0.1384539791311118
7071,87,Jake Sullivan,2010-02-12T05:00:00+00:00,Ive worked on this non stop since yesterday am Lets discuss at meeting today,I've worked on this non-stop since yesterday am. Let's discuss at meeting today.,-0.29600000000000004,negative,0.0,neutural,0.0,topic_2,0.4080172034683041,0.10590329243998124,0.4860795040917146
7072,116,Lauren Jiloty,2010-02-01T05:00:00+00:00,Ok How about Does that work for him Can call on my white phone which is now working,Ok. How about 7? Does that work for him? Can I call on my white phone which is now working?,0.29600000000000004,positive,0.25,positive,1.0,topic_1,0.2871842147404363,0.5899774999601253,0.1228382852994384
7073,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,We have such strong case Can we try to get Sibelius and Vilsack on board,We have such a strong case. Can we try to get Sibelius and Vilsack on board?,0.5106,positive,0.21666666666666665,positive,1.0,topic_0,0.7990779268427962,0.0992500481351723,0.1016720250220315
7074,30,Cherie Blair,2010-02-13T05:00:00+00:00,Pis print Tuesday June AM Fw Ukraine,"Pis print. H <hrod17@clintonemail.com> Tuesday, June 1, 2010 6:59 AM 'JilotyLC@state.gov. Fw: Ukraine",0.0,neutural,0.0,neutural,1.0,topic_1,0.09980089715755212,0.7994260844899025,0.10077301835254532
7074,30,Cherie Blair,2010-02-13T05:00:00+00:00,Are you up Can call,Are you up? Can I call?,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7076,10,Anne-Marie Slaughter,2010-02-13T05:00:00+00:00,Im free and at home in DC if you want to call about the article the Middle East and Bosnia,"I'm free and at home in DC if you want to call about the article, the Middle East and Bosnia.",0.5574,positive,0.2,positive,1.0,topic_1,0.09851189916777106,0.8047657151402156,0.09672238569201336
7089,105,Judith McHale,2010-02-13T05:00:00+00:00,Tuesday June AM pverveer Re Ukraine Very distressing report If go to Ukraine in early July are you going me What could do to address Lets raise Phil Gordon today,"H <hrod17@clintonemail.com> Tuesday, June 1, 2010 7:00 AM 'pverveer Re: Ukraine Very distressing report. If I go to Ukraine in early July, are you going w me? What could I do to address? Let's raise w Phil Gordon today.",-0.4576,negative,0.15000000000000002,positive,0.0,topic_1,0.07928074848398381,0.8268244701799435,0.09389478133607264
7091,105,Judith McHale,2010-02-13T05:00:00+00:00,Also did you talk Feltmann,"Also, did you talk w Feltmann?",0.0,neutural,0.0,neutural,1.0,topic_0,0.5258890790346173,0.3253178268716945,0.14879309409368816
7094,94,Jeffrey Feltman,2010-02-13T05:00:00+00:00,Pis add to call list and prepare letter to Father,Pis add to call list and prepare a letter to Father B.,0.0,neutural,0.0,neutural,1.0,topic_2,0.19783574856834146,0.165178070972365,0.6369861804592934
7094,87,Jake Sullivan,2010-02-13T05:00:00+00:00,Is there reason dont mention the need for the UN to have more women at higher levels,Is there a reason I don't mention the need for the UN to have more women at higher levels?,0.0,neutural,0.375,positive,0.0,topic_1,0.12039423282945025,0.5728413637446267,0.30676440342592304
7097,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,ahead can talk him at or,ahead. I can talk w him at 1 or 3.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1408412414356769,0.7162622223292089,0.14289653623511425
7102,30,Cherie Blair,2010-02-13T05:00:00+00:00,Did you ever askwhat else can take Should call him directly,Did you ever ask77what else I can take? Should I call him directly? B6,0.0,neutural,0.1,positive,0.0,topic_1,0.13981961986694372,0.720616421636427,0.13956395849662925
7106,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,Can you talk tomorrow before am,Can you talk tomorrow before 10:30 am?,0.0,neutural,0.0,neutural,1.0,topic_1,0.13835114189898434,0.7197956901177,0.14185316798331588
7110,194,Sidney Blumenthal,2010-02-13T05:00:00+00:00,Influence PollLong Versionpdf Pls print,Influence Poll_Long Version.pdf Pls print.,0.0772,positive,0.0,neutural,0.0,topic_1,0.10887035096563563,0.7822942557249557,0.10883539330940864
7112,87,Jake Sullivan,2010-02-15T05:00:00+00:00,Pls regret,Pls regret.,-0.3612,negative,0.0,neutural,0.0,topic_1,0.14363682632875666,0.7118706736116814,0.14449250005956174
7115,87,Jake Sullivan,2010-02-16T05:00:00+00:00,Can you have SP prepare comparison of India Pakistan and Banghladesh over the last years on as many factors reflecting their respective economic and social development as you can muster suspect it will prove useful in my meetings Pak leaders in ten days,"Can you have S/P prepare a comparison of India, Pakistan and Banghladesh over the last 20-30 years on as many factors reflecting their respective economic and social development as you can muster? I suspect it will prove useful in my meetings w Pak leaders in ten days.",0.5423,positive,0.1476190476190476,positive,1.0,topic_2,0.06450254843674141,0.07193238819162401,0.8635650633716346
7116,116,Lauren Jiloty,2010-02-17T05:00:00+00:00,PIs tell Lael how pleased and relieved am for her and you Now take her away for night or weekend maybe the Inn at Little Washington or Greenbriar or anywhere sans kids,"PIs tell Lael how pleased--and relieved--I am for her--and you! Now, take her away for a night or weekend, maybe the Inn at Little Washington or Greenbriar or anywhere sans kids. H",0.6705,positive,0.15625,positive,1.0,topic_2,0.07406950342763881,0.09476378132598508,0.831166715246376
7122,81,Huma Abedin,2010-02-18T05:00:00+00:00,Yeah Thx,Yeah! Thx.,0.5719,positive,0.0,neutural,0.0,topic_2,0.1657643874780227,0.15468886495676484,0.6795467475652124
7122,124,Lona Valmoro,2010-02-18T05:00:00+00:00,So whats the latest It sounds contradictory and when does AF have to decide Shall we take the or shuttle,"So, what's the latest? It sounds contradictory and when does AF have to decide? Shall we take the 1 or 2 shuttle?",-0.34,negative,0.5,positive,0.0,topic_2,0.10359362899086062,0.333670713395282,0.5627356576138575
7124,87,Jake Sullivan,2010-02-18T05:00:00+00:00,Davis over Percent Pls add to call list,Davis w over 60 Percent Pls add to call list.,0.0772,positive,0.0,neutural,0.0,topic_0,0.7275145828068111,0.16132216496373675,0.11116325222945213
7126,87,Jake Sullivan,2010-02-18T05:00:00+00:00,Have we prepared statement Bill or solo,Have we prepared a statement--w Bill or solo?,0.2263,positive,0.0,neutural,0.0,topic_2,0.12366016002724164,0.1334479296936455,0.7428919102791128
7127,124,Lona Valmoro,2010-02-19T05:00:00+00:00,Take off Miliband Carson Netanyahu Mubarak Powell Rice Lautenberg but ask Rob to do note Pascual,Take off: Miliband Carson Netanyahu Mubarak Powell Rice Lautenberg--but ask Rob to do note Pascual,-0.7096,negative,0.0,neutural,0.0,topic_1,0.08120732174037767,0.8345946841999122,0.08419799405971004
7128,290,preine,2010-02-19T05:00:00+00:00,PIs keep me updated on this project Thx,PIs keep me updated on this project. Thx.,0.3612,positive,0.0,neutural,0.0,topic_2,0.12478443443680078,0.12699983431160491,0.7482157312515942
7128,170,Philippe Reines,2010-02-19T05:00:00+00:00,Call if there is info to report Thx,Call if there is info to report. Thx.,0.3612,positive,0.0,neutural,0.0,topic_0,0.6886608377091834,0.13051341775183128,0.1808257445389853
7131,116,Lauren Jiloty,2010-02-19T05:00:00+00:00,Thx for all you did to make it work thought it went very well and was so pleased you could be there Now onto the Irish,"Thx for all you did to make it work. I thought it went very well and I was so pleased you could be there. Now, onto the Irish!",0.8241,positive,0.2333333333333333,positive,1.0,topic_0,0.6851399213798353,0.17079518852731554,0.14406489009284915
7157,116,Lauren Jiloty,2010-02-19T05:00:00+00:00,ahead Pls schedule so can get this done,ahead. Pls schedule so I can get this done.,0.0772,positive,0.0,neutural,0.0,topic_1,0.12487433324618062,0.7460097011245206,0.1291159656292988
7161,87,Jake Sullivan,2010-02-20T05:00:00+00:00,Lynn would love to see you but your days overlap Karzais visit so will have to get that settled before can confirm time but lets make it happen So Im copying Lona and Huma so we can start planning Much love,"Lynn-- I would love to see you but your days overlap w Karzai's visit so I will have to get that settled before I can confirm a time but let's make it happen. So I'm copying Lona and Huma so we can start planning. Much love, H",0.8555,positive,0.5,positive,1.0,topic_2,0.07090411902168893,0.0748999396355543,0.8541959413427568
7161,205,Tomicah Tillemann,2010-02-20T05:00:00+00:00,PIs print,PIs print. .,0.0,neutural,0.0,neutural,1.0,topic_2,0.15472802800228586,0.3671173537312177,0.4781546182664964
7162,81,Huma Abedin,2010-02-20T05:00:00+00:00,the world together Fourth Turningmight want to re read the ending chapters of Neil Howe and Bill Strauss book love you so Pis get me copy of this book from the library Thx,"the world together-""Fourth Turning""...might want to re-read the ending chapters of Neil Howe and Bill Strauss book-love you so Pis get me a copy of this book from the library. Thx.",0.7906,positive,0.25,positive,1.0,topic_2,0.0725317186254252,0.07691800731504256,0.8505502740595323
7167,32,Cheryl Mills,2010-02-21T05:00:00+00:00,Finally Thx for helping out,Finally! Thx for helping out.,0.5719,positive,0.0,neutural,0.0,topic_2,0.267962797224544,0.1332906749242468,0.5987465278512093
7171,81,Huma Abedin,2010-02-21T05:00:00+00:00,Can you send me draft this morning And what is the Lamplighter story,"Can you send me a draft this morning? And, what is the Lamplighter story?",0.0,neutural,0.0,neutural,1.0,topic_2,0.1215200380053387,0.2942418875923322,0.5842380744023291
7172,32,Cheryl Mills,2010-02-21T05:00:00+00:00,Hows it going Im happy to go on the record anytime anywhere on his behalf Just let me know,How's it going? I'm happy to go on the record anytime anywhere on his behalf. Just let me know.,0.5719,positive,0.8,positive,1.0,topic_2,0.10340832684281563,0.09998305800432744,0.796608615152857
7175,81,Huma Abedin,2010-02-21T05:00:00+00:00,Thx And finally,Thx. And finally.,0.3612,positive,0.0,neutural,0.0,topic_2,0.1664002630618422,0.15487484240749688,0.6787248945306609
7175,124,Lona Valmoro,2010-02-21T05:00:00+00:00,So what do we do now,"So, what do we do now?",0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7177,87,Jake Sullivan,2010-02-21T05:00:00+00:00,Not if they say there have been problems which they were addressing before the quake and outside help will continue and achieve their reform agenda,Not if they say there have been problems which they were addressing before the quake and w outside help will continue and achieve their reform agenda.,0.0,neutural,0.0,neutural,1.0,topic_0,0.8159101241658258,0.0947011843502542,0.08938869148391998
7177,205,Tomicah Tillemann,2010-02-21T05:00:00+00:00,Not yet,Not yet.,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7179,87,Jake Sullivan,2010-02-21T05:00:00+00:00,Good work,Good work.,0.4404,positive,0.7,positive,1.0,topic_2,0.14037973755034253,0.15312659059839756,0.7064936718512601
7179,205,Tomicah Tillemann,2010-02-21T05:00:00+00:00,Makes good case Should we include policy,Makes a good case. Should we include policy?,0.4404,positive,0.7,positive,1.0,topic_2,0.12776101688864153,0.12143373676013867,0.7508052463512198
7181,105,Judith McHale,2010-02-21T05:00:00+00:00,agree that this is great idea and want to pursue Thx,I agree that this is a great idea and want to pursue. Thx.,0.8555,positive,0.8,positive,1.0,topic_2,0.3267936225624673,0.12922180707566816,0.5439845703618645
7182,194,Sidney Blumenthal,2010-02-21T05:00:00+00:00,Not until have report from Mitchell No one asked mer to call and dont know what Id say,Not until I have a report from Mitchell. No one asked mer to call and I don't know what I'd say.,-0.29600000000000004,negative,0.0,neutural,0.0,topic_2,0.10822001166752794,0.10833944703088733,0.7834405413015848
7183,194,Sidney Blumenthal,2010-02-21T05:00:00+00:00,Where are points Jake did mention it but didnt know there was decision,"Where are points? Jake did mention it, but I didn't know there was a decision.",0.0,neutural,0.0,neutural,1.0,topic_1,0.1241783467662642,0.5285458608158459,0.3472757924178899
7184,194,Sidney Blumenthal,2010-02-21T05:00:00+00:00,Ok to schedule after Marianne sometime,Ok to schedule after Marianne sometime.,0.29600000000000004,positive,0.5,positive,1.0,topic_2,0.12725764103867818,0.3910431572611693,0.4816992017001526
7186,87,Jake Sullivan,2010-02-21T05:00:00+00:00,PIs do after if possible,PIs do after 1 if possible.,0.0,neutural,0.0,neutural,1.0,topic_0,0.6758800450292366,0.15001788203149075,0.1741020729392726
7187,32,Cheryl Mills,2010-02-21T05:00:00+00:00,According to WPost and Pi US govt warned Israel about handling the flotilla,"According to WPost and Pi, US govt warned Israel about handling the flotilla.",-0.2732,negative,0.0,neutural,0.0,topic_2,0.09082122279139536,0.09095610096211354,0.8182226762464911
